h1,h2,h3,h4,t1,t2,t3,t4,t,abp1,abp2,abp3,abp4,abp5
1.038,0.296,0.41,0.114,0.184,0.312,0.384,0.112,0.576,82.7,94.45,92.2,89.45,83.05
1.007,0.27,0.371,0.101,0.184,0.32,0.392,0.12,0.6,83.05,98.75,93.45,90.7,89.1
1.039,0.256,0.335,0.079,0.168,0.296,0.368,0.096,0.576,89.1,98.35,93.8,91.2,87
1.003,0.231,0.323,0.092,0.168,0.304,0.376,0.096,0.568,87,98.6,92.45,90.1,82.9
1.035,0.269,0.392,0.123,0.184,0.32,0.392,0.112,0.592,82.9,97.5,91.8,89.25,83.6
1.033,0.269,0.405,0.136,0.176,0.304,0.384,0.104,0.576,83.6,96.2,90.9,88.4,81.95
1.037,0.268,0.379,0.111,0.184,0.312,0.392,0.112,0.576,81.95,95.65,90.85,88.1,80.85
1.092,0.298,0.412,0.114,0.192,0.328,0.4,0.12,0.592,80.85,96.65,91.8,89.1,82.9
1.086,0.286,0.4,0.114,0.184,0.32,0.4,0.112,0.584,82.9,99.15,93.45,90.15,84.05
1.052,0.236,0.331,0.095,0.184,0.32,0.392,0.112,0.592,84.05,99.15,93.45,89.9,84.35
1.033,0.246,0.345,0.099,0.176,0.312,0.384,0.104,0.584,84.35,96.95,91.8,88.85,82.5
1.068,0.277,0.373,0.096,0.184,0.312,0.384,0.112,0.584,82.5,95.85,90.95,89.1,81.55
1.028,0.256,0.36,0.104,0.184,0.32,0.4,0.12,0.584,81.55,97.6,90.7,87.7,80.85
1.044,0.252,0.36,0.108,0.192,0.328,0.4,0.12,0.592,80.85,95.85,90.7,87.9,80.7
1.074,0.274,0.373,0.099,0.192,0.328,0.392,0.12,0.6,80.7,96.2,91.6,89.55,82.95
1.088,0.285,0.376,0.091,0.184,0.32,0.392,0.112,0.592,82.95,98.8,93.15,90.55,83.95
1.015,0.203,0.283,0.08,0.184,0.32,0.384,0.112,0.592,83.95,97.2,92.15,89.85,82.7
1.024,0.246,0.351,0.105,0.176,0.32,0.384,0.112,0.6,82.7,98.3,91.2,88.75,83.65
1.035,0.258,0.38,0.122,0.176,0.312,0.376,0.104,0.576,83.65,94.25,90.9,88.3,80.95
1.007,0.236,0.353,0.117,0.184,0.32,0.4,0.112,0.584,80.95,95.7,90.75,86.95,80.05
1.023,0.259,0.367,0.108,0.192,0.328,0.4,0.12,0.592,80.05,95.35,91.1,87.65,81.05
1.014,0.244,0.354,0.11,0.192,0.328,0.4,0.12,0.584,81.05,95.6,92.25,89.1,82.2
1.028,0.235,0.328,0.093,0.192,0.328,0.4,0.12,0.592,82.2,98.7,93.3,90.6,83.3
0.978,0.167,0.253,0.086,0.184,0.32,0.392,0.112,0.592,83.3,98.05,91.95,89.2,83.1
1.045,0.259,0.367,0.108,0.176,0.312,0.408,0.112,0.576,83.1,98.95,91.1,87.05,80.95
1.043,0.275,0.386,0.111,0.192,0.328,0.4,0.12,0.592,80.95,97,90.85,88.5,80.9
1.022,0.259,0.366,0.107,0.192,0.328,0.4,0.12,0.584,80.9,94.8,90.75,87.65,80.25
1.058,0.275,0.386,0.111,0.2,0.328,0.4,0.128,0.592,80.25,93.65,90.85,88.5,81.15
1.047,0.285,0.378,0.093,0.2,0.328,0.408,0.12,0.616,81.15,95.2,92.3,89.55,86.75
-0.025,0.993,0.199,-0.794,0.008,0.168,0.312,0,0.376,86.75,89.35,99.55,93.8,90.8
-0.393,0.553,-0.234,-0.787,0.2,0.376,0.52,0.096,0.584,90.8,83.45,99.7,91.9,89.4
-0.337,0.686,-0.069,-0.755,0.2,0.384,0.52,0.096,0.592,89.4,81.65,98.05,91.5,88.7
-0.327,0.677,-0.056,-0.733,0.208,0.384,0.52,0.096,0.592,88.7,82.55,96.75,91.25,88.3
-0.341,0.663,-0.094,-0.757,0.2,0.384,0.52,0.088,0.592,88.3,81.4,95.85,91.25,88
-0.342,0.675,-0.077,-0.752,0.192,0.384,0.512,0.088,0.592,88,81,94.1,91.2,88.5
-0.335,0.663,-0.083,-0.746,0.184,0.368,0.512,0.08,0.576,88.5,82.5,100.3,92.95,91.2
-0.347,0.656,-0.109,-0.765,0.2,0.376,0.512,0.096,0.576,91.2,86.05,99.15,93.35,91.15
-0.38,0.593,-0.169,-0.762,0.2,0.376,0.512,0.096,0.584,91.15,84.95,98.25,92.05,89.5
-0.343,0.67,-0.076,-0.746,0.192,0.368,0.504,0.088,0.584,89.5,83.1,99.05,91.4,88.7
-0.342,0.657,-0.078,-0.735,0.184,0.368,0.496,0.088,0.576,88.7,81.9,97.75,90.95,88.85
-0.351,0.654,-0.095,-0.749,0.208,0.376,0.512,0.088,0.584,88.85,84.9,97.3,91.65,88.75
-0.353,0.654,-0.099,-0.753,0.2,0.376,0.512,0.088,0.592,88.75,82.95,97.75,92.25,89
-0.343,0.681,-0.077,-0.758,0.176,0.368,0.504,0.08,0.576,89,82.4,99.3,93.45,91.15
-0.362,0.65,-0.133,-0.783,0.192,0.376,0.512,0.088,0.584,91.15,85.05,98.7,93.5,90.6
-0.404,0.606,-0.159,-0.765,0.192,0.368,0.504,0.088,0.576,90.6,84.8,99,92.3,90.2
-0.354,0.69,-0.078,-0.768,0.192,0.376,0.512,0.096,0.6,90.2,82.55,98.1,91.8,88.3
-0.351,0.657,-0.094,-0.751,0.184,0.36,0.496,0.08,0.568,88.3,83.3,97.35,91.45,88.8
-0.35,0.671,-0.099,-0.77,0.192,0.384,0.512,0.088,0.592,88.8,81.65,94.45,91.25,88.1
-0.356,0.694,-0.078,-0.772,0.184,0.376,0.512,0.08,0.584,88.1,81.3,96.4,92.3,89.5
-0.343,0.679,-0.089,-0.768,0.192,0.376,0.504,0.088,0.576,89.5,84.05,97.65,93.8,91.4
-0.354,0.645,-0.139,-0.784,0.2,0.376,0.512,0.096,0.576,91.4,85.8,99.25,93.35,90.85
-0.39,0.602,-0.143,-0.745,0.2,0.376,0.52,0.096,0.592,90.85,83.95,99.75,92.2,89.05
-0.342,0.69,-0.055,-0.745,0.192,0.376,0.504,0.088,0.576,89.05,83.1,96,91.55,89.7
-0.351,0.649,-0.102,-0.751,0.192,0.384,0.512,0.096,0.584,89.7,82.1,95,91.3,88.8
-0.348,0.666,-0.088,-0.754,0.192,0.376,0.512,0.088,0.592,88.8,81.75,97.1,91.4,87.85
-0.356,0.682,-0.066,-0.748,0.184,0.376,0.504,0.08,0.584,87.85,81.9,96,92.45,89.8
-0.355,0.668,-0.096,-0.764,0.192,0.376,0.504,0.088,0.584,89.8,84.4,98,93.9,91.05
-0.365,0.631,-0.161,-0.792,0.2,0.376,0.512,0.088,0.576,91.05,86.65,97.85,93.55,90.6
-0.392,0.628,-0.144,-0.772,0.208,0.384,0.52,0.096,0.584,90.6,84.15,97.95,92.4,89.9
-0.356,0.693,-0.069,-0.762,0.208,0.392,0.528,0.096,0.6,89.9,81.75,97.75,91.85,88.85
-0.35,0.676,-0.086,-0.762,0.208,0.392,0.52,0.096,0.6,88.85,82.25,94.5,91.1,87.9
-0.365,0.673,-0.108,-0.781,0.192,0.384,0.512,0.088,0.592,87.9,81.15,93.85,90.75,87.85
-0.362,0.697,-0.089,-0.786,0.2,0.376,0.512,0.08,0.584,87.85,83.05,98.55,92.1,90.35
-0.359,0.684,-0.111,-0.795,0.2,0.376,0.512,0.096,0.584,90.35,84.6,99.95,93.2,91.1
-0.376,0.642,-0.167,-0.809,0.224,0.376,0.512,0.096,0.584,91.1,91.65,99.3,92.05,89.6
-0.39,0.656,-0.129,-0.785,0.208,0.376,0.52,0.096,0.584,89.6,84.8,98.55,91.4,88.85
-0.348,0.709,-0.074,-0.783,0.208,0.384,0.52,0.096,0.592,88.85,83,96.2,90.95,88.1
-0.36,0.66,-0.106,-0.766,0.192,0.376,0.504,0.088,0.584,88.1,81.6,94.95,90.4,87.5
-0.358,0.681,-0.106,-0.787,0.184,0.368,0.504,0.088,0.576,87.5,81,96.5,91.2,88.35
-0.36,0.702,-0.091,-0.793,0.192,0.376,0.504,0.088,0.576,88.35,83.2,95.35,92.65,90.1
-0.344,0.716,-0.082,-0.798,0.192,0.368,0.504,0.088,0.568,90.1,85.4,99.65,93.85,91.95
-0.375,0.612,-0.188,-0.8,0.192,0.368,0.512,0.096,0.576,91.95,84.65,100.3,92.6,90.25
-0.365,0.67,-0.103,-0.773,0.192,0.368,0.504,0.096,0.576,90.25,84.25,97.6,91.85,89.05
-0.332,0.71,-0.055,-0.765,0.184,0.368,0.504,0.088,0.576,89.05,82.4,97.1,91.8,88.8
-0.333,0.697,-0.067,-0.764,0.184,0.368,0.504,0.088,0.576,88.8,81.95,98.45,91.85,89.1
-0.348,0.672,-0.1,-0.772,0.184,0.376,0.504,0.088,0.584,89.1,81.85,95.95,91.9,88.85
-0.336,0.702,-0.069,-0.771,0.184,0.368,0.504,0.08,0.576,88.85,83.25,99,93.35,90.9
-0.326,0.706,-0.099,-0.805,0.184,0.368,0.504,0.088,0.568,90.9,85.3,99.65,94.35,92.3
-0.37,0.595,-0.206,-0.801,0.192,0.368,0.512,0.096,0.576,92.3,84.8,101.3,93.1,90.5
-0.344,0.694,-0.072,-0.766,0.192,0.376,0.512,0.088,0.584,90.5,83.4,97.65,92.4,89.45
-0.332,0.724,-0.046,-0.77,0.176,0.368,0.504,0.088,0.576,89.45,81.75,98.95,91.95,89.35
-0.317,0.705,-0.072,-0.777,0.184,0.376,0.512,0.088,0.584,89.35,82,95.7,92.3,88.55
-0.314,0.718,-0.06,-0.778,0.176,0.368,0.496,0.088,0.568,88.55,81.75,96.35,92.3,89.85
-0.323,0.717,-0.09,-0.807,0.184,0.376,0.512,0.088,0.584,89.85,82.75,99.1,93.55,91.3
-0.329,0.697,-0.09,-0.787,0.184,0.368,0.504,0.088,0.576,91.3,85.25,100.4,94.6,91.65
-0.367,0.603,-0.213,-0.816,0.192,0.36,0.496,0.08,0.568,91.65,87.05,99.25,92.55,90.05
-0.327,0.717,-0.043,-0.76,0.184,0.368,0.504,0.088,0.568,90.05,83.2,97.4,92.3,90
-0.342,0.674,-0.066,-0.74,0.2,0.376,0.504,0.096,0.576,90,85.25,94.65,91.85,89
-0.352,0.67,-0.079,-0.749,0.184,0.368,0.504,0.088,0.568,89,82.7,96.35,92.25,89.35
-0.355,0.64,-0.104,-0.744,0.192,0.368,0.504,0.088,0.576,89.35,83.55,97.55,92.05,89.35
-0.344,0.663,-0.077,-0.74,0.176,0.36,0.496,0.088,0.568,89.35,83.6,99.45,93.35,90.95
-0.35,0.675,-0.092,-0.767,0.184,0.36,0.496,0.088,0.56,90.95,86.65,99,94.45,91.55
-0.359,0.641,-0.115,-0.756,0.192,0.36,0.496,0.088,0.568,91.55,86.05,101,92.85,90.25
-0.335,0.693,-0.069,-0.762,0.2,0.368,0.496,0.096,0.568,90.25,86.95,97.1,92.15,89.6
-0.34,0.683,-0.066,-0.749,0.2,0.368,0.504,0.096,0.576,89.6,85.45,97.9,91.85,89.15
-0.337,0.669,-0.084,-0.753,0.184,0.368,0.496,0.088,0.568,89.15,83.2,95.4,91.4,89.2
-0.344,0.674,-0.085,-0.759,0.192,0.368,0.504,0.088,0.576,89.2,83.4,97.05,92.05,89.2
-0.363,0.657,-0.107,-0.764,0.184,0.368,0.496,0.088,0.576,89.2,83.75,97,93,90.35
-0.361,0.679,-0.104,-0.783,0.176,0.352,0.488,0.088,0.56,90.35,84.95,101.95,94.3,91.3
-0.391,0.626,-0.17,-0.796,0.2,0.368,0.504,0.088,0.568,91.3,86.85,98.8,92.85,90.45
-0.359,0.677,-0.082,-0.759,0.2,0.376,0.512,0.096,0.584,90.45,83.95,99.25,92.15,89.6
-0.342,0.665,-0.092,-0.757,0.192,0.376,0.504,0.096,0.584,89.6,83.05,96.35,91.4,88.85
-0.348,0.651,-0.088,-0.739,0.184,0.368,0.504,0.088,0.576,88.85,82.2,97.25,91.55,88.65
-0.348,0.673,-0.09,-0.763,0.184,0.376,0.504,0.088,0.576,88.65,81.5,95.85,91.85,89.7
-0.341,0.685,-0.073,-0.758,0.2,0.384,0.512,0.096,0.592,89.7,83.95,96.95,93.5,90.75
-0.36,0.64,-0.122,-0.762,0.184,0.36,0.496,0.088,0.568,90.75,85.65,100.4,94.55,90.85
-0.402,0.611,-0.169,-0.78,0.2,0.368,0.504,0.096,0.576,90.85,86.85,98.9,93.15,90.1
-0.376,0.66,-0.098,-0.758,0.2,0.376,0.504,0.088,0.576,90.1,85.1,96.55,92.2,90.2
-0.363,0.662,-0.078,-0.74,0.192,0.376,0.512,0.096,0.584,90.2,82.6,99.1,91.95,89.75
-0.37,0.653,-0.11,-0.763,0.2,0.376,0.512,0.088,0.584,89.75,83.75,97.35,91.9,89.15
-0.362,0.682,-0.085,-0.767,0.192,0.376,0.504,0.088,0.584,89.15,82.85,95.6,92.1,89.25
-0.357,0.697,-0.075,-0.772,0.184,0.368,0.504,0.08,0.576,89.25,83.65,98.9,93.9,91.25
-0.359,0.673,-0.126,-0.799,0.192,0.368,0.504,0.088,0.568,91.25,86.4,99.75,94.25,91.5
-0.399,0.635,-0.148,-0.783,0.208,0.376,0.512,0.096,0.576,91.5,87.2,98.55,93.25,90.75
-0.342,0.698,-0.069,-0.767,0.2,0.384,0.512,0.096,0.592,90.75,83.45,96.9,92.1,89.2
-0.333,0.688,-0.071,-0.759,0.192,0.376,0.504,0.088,0.576,89.2,83.6,95.85,91.75,89.6
-0.353,0.673,-0.09,-0.763,0.192,0.376,0.512,0.088,0.584,89.6,82.6,97.4,91.65,88.85
-0.35,0.689,-0.085,-0.774,0.184,0.376,0.504,0.088,0.584,88.85,81.6,96.35,91.9,89.45
-0.346,0.718,-0.084,-0.802,0.192,0.376,0.512,0.08,0.584,89.45,83.7,98.75,93.85,91.2
-0.357,0.681,-0.139,-0.82,0.2,0.376,0.512,0.088,0.576,91.2,85.95,99.8,93.65,91.15
-0.397,0.616,-0.172,-0.788,0.208,0.384,0.52,0.096,0.592,91.15,84.4,98.1,92.45,89.5
-0.339,0.714,-0.069,-0.783,0.208,0.384,0.512,0.088,0.592,89.5,84.25,96.05,91.85,88.75
-0.336,0.68,-0.082,-0.762,0.192,0.384,0.512,0.088,0.592,88.75,81.75,93.9,91.6,88
-0.347,0.675,-0.1,-0.775,0.184,0.368,0.504,0.08,0.584,88,81.25,98.4,91.1,88.15
-0.355,0.671,-0.092,-0.763,0.192,0.376,0.512,0.08,0.576,88.15,82.6,95.85,92.2,90.4
-0.335,0.713,-0.067,-0.78,0.192,0.376,0.512,0.088,0.576,90.4,83.7,99.55,93.55,91.95
-0.34,0.662,-0.152,-0.814,0.192,0.376,0.512,0.096,0.576,91.95,84.55,99.35,92.85,90.85
-0.383,0.641,-0.142,-0.783,0.2,0.376,0.512,0.104,0.592,90.85,83.45,99.45,91.75,88.9
-0.332,0.722,-0.063,-0.785,0.184,0.368,0.504,0.08,0.584,88.9,81.9,98.4,91.3,88.35
-0.333,0.714,-0.071,-0.785,0.184,0.376,0.512,0.08,0.584,88.35,80.95,96.25,91.55,88.4
-0.354,0.679,-0.1,-0.779,0.192,0.376,0.512,0.088,0.584,88.4,81.25,97,91.25,88.3
-0.341,0.701,-0.088,-0.789,0.192,0.384,0.512,0.088,0.592,88.3,81.55,95.25,92.15,89.25
-0.319,0.733,-0.064,-0.797,0.184,0.376,0.512,0.088,0.576,89.25,82.55,98.55,93.6,91.65
-0.35,0.595,-0.217,-0.812,0.2,0.376,0.512,0.088,0.584,91.65,85.4,98.6,92.3,89.8
-0.378,0.666,-0.121,-0.787,0.2,0.376,0.512,0.088,0.584,89.8,84.65,96.3,91.65,89.15
-0.317,0.719,-0.057,-0.776,0.184,0.368,0.504,0.08,0.584,89.15,81.35,98.05,90.95,88.1
-0.318,0.723,-0.061,-0.784,0.184,0.376,0.504,0.088,0.576,88.1,81.15,94.3,91.05,88.55
-0.338,0.686,-0.092,-0.778,0.192,0.376,0.52,0.088,0.592,88.55,81.3,97.55,91.3,87.9
-0.327,0.685,-0.072,-0.757,0.176,0.368,0.504,0.08,0.584,87.9,81.5,99,92.65,89.9
-0.325,0.665,-0.111,-0.776,0.184,0.368,0.504,0.08,0.576,89.9,83.95,99.3,94.25,91.3
-0.347,0.583,-0.204,-0.787,0.192,0.368,0.512,0.088,0.576,91.3,84.75,100.1,92.95,90.45
-0.34,0.653,-0.1,-0.753,0.192,0.376,0.512,0.088,0.584,90.45,83.65,97.1,92.05,89.6
-0.306,0.706,-0.04,-0.746,0.192,0.376,0.504,0.08,0.584,89.6,83.35,95.25,91.5,88.75
-0.315,0.689,-0.068,-0.757,0.184,0.368,0.504,0.088,0.592,88.75,81.75,98.65,91.4,87.75
-0.34,0.676,-0.091,-0.767,0.176,0.368,0.504,0.08,0.576,87.75,81.3,96.4,91.65,89.05
-0.342,0.65,-0.108,-0.758,0.184,0.376,0.512,0.088,0.584,89.05,82,97.85,92.75,90.15
-0.335,0.687,-0.097,-0.784,0.2,0.368,0.512,0.088,0.576,90.15,85.75,101.95,94.5,91.6
-0.369,0.598,-0.181,-0.779,0.2,0.384,0.512,0.096,0.584,91.6,84.25,96.55,92.6,89.9
-0.355,0.685,-0.077,-0.762,0.2,0.384,0.52,0.096,0.592,89.9,82.7,97.25,92.1,89.15
-0.356,0.656,-0.095,-0.751,0.2,0.384,0.512,0.088,0.592,89.15,82.5,95.15,90.9,88.1
-0.346,0.675,-0.078,-0.753,0.2,0.384,0.512,0.088,0.592,88.1,82.4,94.45,90.9,88.2
-0.367,0.649,-0.099,-0.748,0.184,0.376,0.504,0.088,0.592,88.2,81,96.4,90.95,88.2
-0.349,0.67,-0.084,-0.754,0.184,0.368,0.504,0.08,0.576,88.2,82.85,98.4,92.5,90.5
-0.344,0.659,-0.115,-0.774,0.2,0.368,0.504,0.096,0.576,90.5,86.5,100.35,93.2,90.35
-0.371,0.629,-0.164,-0.793,0.2,0.376,0.512,0.088,0.584,90.35,84.8,97.2,92.2,89.35
-0.366,0.656,-0.109,-0.765,0.192,0.368,0.504,0.088,0.584,89.35,83.3,97.85,91.6,88.2
-0.342,0.676,-0.077,-0.753,0.184,0.368,0.496,0.08,0.568,88.2,82.55,94.55,91.45,88.55
-0.335,0.679,-0.088,-0.767,0.192,0.376,0.504,0.088,0.576,88.55,82.6,94.6,91.3,88.7
-0.341,0.67,-0.08,-0.75,0.184,0.368,0.504,0.088,0.576,88.7,82,98,91.85,89.7
-0.347,0.698,-0.082,-0.78,0.192,0.368,0.504,0.088,0.576,89.7,84.45,100.05,93.5,91.55
-0.355,0.64,-0.114,-0.754,0.184,0.368,0.496,0.088,0.568,91.55,85.25,98,93.6,90.9
-0.376,0.621,-0.154,-0.775,0.192,0.36,0.496,0.096,0.576,90.9,85,102.35,92.2,89.85
-0.357,0.644,-0.1,-0.744,0.192,0.368,0.504,0.088,0.576,89.85,84.1,98.6,92.5,89.5
-0.356,0.634,-0.104,-0.738,0.2,0.376,0.504,0.088,0.584,89.5,85.05,94.9,91.75,88.55
-0.337,0.669,-0.085,-0.754,0.16,0.368,0.496,0.08,0.568,88.55,81.55,95.25,91.65,89.35
-0.341,0.691,-0.08,-0.771,0.192,0.376,0.504,0.088,0.584,89.35,83.05,97,92.2,89.9
-0.344,0.703,-0.083,-0.786,0.192,0.368,0.504,0.088,0.576,89.9,85.8,98.25,93.85,91.2
-0.359,0.699,-0.114,-0.813,0.184,0.36,0.496,0.088,0.568,91.2,86.05,100.4,93.85,91.1
-0.37,0.672,-0.116,-0.788,0.184,0.368,0.504,0.088,0.568,91.1,84.1,98.2,93.2,90.55
-0.357,0.723,-0.071,-0.794,0.2,0.384,0.52,0.096,0.584,90.55,83.65,96.7,92.95,90
-0.368,0.684,-0.098,-0.782,0.192,0.384,0.52,0.096,0.592,90,82,96.7,92.25,89.05
-0.356,0.682,-0.098,-0.78,0.192,0.376,0.512,0.088,0.584,89.05,82.05,97.3,91.55,89.05
-0.354,0.677,-0.1,-0.777,0.192,0.376,0.512,0.088,0.592,89.05,82.05,98.1,91.95,89.4
-0.356,0.698,-0.085,-0.783,0.184,0.368,0.504,0.08,0.576,89.4,83.4,99.4,93.45,91.4
-0.375,0.662,-0.156,-0.818,0.184,0.368,0.52,0.088,0.584,91.4,83.7,101.7,93.55,90.05
-0.383,0.633,-0.15,-0.783,0.184,0.368,0.504,0.08,0.568,90.05,83.1,97.35,91.85,89.75
-0.355,0.704,-0.076,-0.78,0.2,0.376,0.512,0.096,0.584,89.75,83,98.3,91.5,89
-0.358,0.694,-0.085,-0.779,0.192,0.376,0.512,0.088,0.584,89,82,95.9,91.8,88.3
-0.345,0.699,-0.085,-0.784,0.184,0.368,0.504,0.088,0.584,88.3,81.7,96.65,91.25,87.5
-0.347,0.687,-0.101,-0.788,0.168,0.36,0.488,0.08,0.568,87.5,81.4,96.6,91.6,89.55
-0.332,0.735,-0.053,-0.788,0.184,0.368,0.496,0.088,0.576,89.55,84.1,98.45,93.5,90.95
-0.355,0.656,-0.15,-0.806,0.176,0.36,0.496,0.08,0.56,90.95,84.15,100.15,93,90.9
-0.379,0.632,-0.139,-0.771,0.208,0.376,0.512,0.096,0.584,90.9,85.6,99.75,92.2,89.75
-0.337,0.695,-0.058,-0.753,0.192,0.376,0.512,0.088,0.576,89.75,82.6,97.3,92.25,89.55
-0.333,0.682,-0.057,-0.739,0.2,0.384,0.512,0.096,0.584,89.55,82.95,94.45,91.65,88.65
-0.331,0.705,-0.06,-0.765,0.184,0.376,0.504,0.088,0.576,88.65,81.35,95.9,91.2,89.25
-0.345,0.696,-0.066,-0.762,0.192,0.376,0.512,0.088,0.584,89.25,82.55,98.25,92.3,90.15
-0.347,0.687,-0.076,-0.763,0.192,0.368,0.504,0.096,0.576,90.15,85.1,100.05,93.8,91.4
-0.364,0.618,-0.178,-0.796,0.184,0.36,0.504,0.096,0.568,91.4,85.1,100.85,93.1,90.45
-0.387,0.623,-0.137,-0.76,0.192,0.368,0.504,0.088,0.576,90.45,84.1,98.65,92.1,89.5
-0.324,0.728,-0.028,-0.756,0.192,0.376,0.496,0.088,0.576,89.5,83.25,95.5,91.45,89.2
-0.334,0.692,-0.064,-0.756,0.192,0.376,0.504,0.088,0.576,89.2,82.65,95.8,91.75,89
-0.336,0.7,-0.07,-0.77,0.184,0.376,0.512,0.088,0.584,89,81.3,97.05,91.55,88.75
-0.344,0.681,-0.077,-0.758,0.184,0.368,0.504,0.088,0.568,88.75,82.7,98.3,92.4,90.9
-0.319,0.7,-0.073,-0.773,0.192,0.376,0.512,0.096,0.576,90.9,83.65,100.15,93.95,92.05
-0.374,0.616,-0.178,-0.794,0.2,0.376,0.512,0.104,0.584,92.05,85.8,99.6,93.1,90.35
-0.394,0.622,-0.14,-0.762,0.2,0.368,0.504,0.096,0.576,90.35,85.95,98.65,92.45,89.5
-0.321,0.711,-0.048,-0.759,0.192,0.376,0.512,0.096,0.584,89.5,82.9,95.85,92.15,88.55
-0.346,0.654,-0.068,-0.722,0.192,0.368,0.504,0.08,0.568,88.55,83.95,95.35,91.75,89.15
-0.342,0.677,-0.081,-0.758,0.192,0.376,0.512,0.088,0.576,89.15,82.65,95.9,91.6,89.2
-0.352,0.669,-0.09,-0.759,0.184,0.376,0.504,0.088,0.584,89.2,82.35,97.5,92.25,90.25
-0.343,0.678,-0.092,-0.77,0.184,0.368,0.496,0.088,0.568,90.25,84.6,97.85,93.65,91.55
-0.364,0.622,-0.163,-0.785,0.192,0.368,0.504,0.088,0.568,91.55,86.05,98.6,93.1,90.7
-0.384,0.65,-0.127,-0.777,0.2,0.376,0.488,0.096,0.584,90.7,85,96.6,90.75,89.15
-0.349,0.673,-0.084,-0.757,0.192,0.368,0.496,0.088,0.568,89.15,84.4,95.95,91.65,89.6
-0.344,0.689,-0.071,-0.76,0.192,0.376,0.504,0.096,0.584,89.6,82.2,96.7,91.5,88.65
-0.354,0.656,-0.09,-0.746,0.184,0.368,0.496,0.08,0.576,88.65,82.55,96.15,91.2,88.55
-0.349,0.673,-0.077,-0.75,0.176,0.368,0.504,0.08,0.576,88.55,82.1,97.3,92.8,90.35
-0.341,0.692,-0.094,-0.786,0.192,0.36,0.504,0.088,0.568,90.35,86,101.65,94.15,91.5
-0.351,0.65,-0.154,-0.804,0.192,0.376,0.512,0.096,0.576,91.5,84.6,98.4,93.55,90.7
-0.368,0.627,-0.134,-0.761,0.208,0.376,0.512,0.096,0.584,90.7,85.7,98.4,92.2,89.35
-0.334,0.698,-0.058,-0.756,0.192,0.376,0.512,0.088,0.584,89.35,82.1,97.1,91.75,88.8
-0.341,0.662,-0.088,-0.75,0.184,0.376,0.504,0.088,0.584,88.8,81.55,96.15,91.05,88.3
-0.33,0.681,-0.07,-0.751,0.2,0.376,0.504,0.088,0.584,88.3,83.8,95.5,91.05,88.5
-0.359,0.641,-0.103,-0.744,0.192,0.376,0.504,0.088,0.576,88.5,83.65,95.65,92.5,90.5
-0.37,0.645,-0.13,-0.775,0.2,0.376,0.512,0.096,0.584,90.5,85.65,98.95,94.1,91.15
-0.38,0.579,-0.194,-0.773,0.208,0.368,0.496,0.088,0.576,91.15,89.9,97.9,92.4,89.55
-0.374,0.664,-0.108,-0.772,0.192,0.376,0.504,0.088,0.576,89.55,83.45,95.9,92.2,89.55
-0.364,0.682,-0.083,-0.765,0.2,0.376,0.512,0.096,0.584,89.55,83.3,97.35,91.85,88.7
-0.324,0.712,-0.058,-0.77,0.2,0.376,0.504,0.088,0.576,88.7,83.75,95.6,91.25,88.85
-0.337,0.717,-0.06,-0.777,0.192,0.384,0.512,0.096,0.592,88.85,81.7,94.5,91.5,88.8
-0.36,0.683,-0.105,-0.788,0.184,0.368,0.504,0.08,0.576,88.8,83.4,97.5,92.95,90.6
-0.346,0.722,-0.076,-0.798,0.184,0.368,0.504,0.088,0.576,90.6,84.65,98.65,94,91.1
-0.364,0.674,-0.165,-0.839,0.192,0.368,0.504,0.088,0.568,91.1,85.5,97.55,92.55,90.05
-0.37,0.678,-0.107,-0.785,0.192,0.376,0.512,0.096,0.584,90.05,82.4,98.6,91.8,89.2
-0.36,0.684,-0.093,-0.777,0.2,0.376,0.512,0.088,0.584,89.2,83.4,96.7,91.65,88.45
-0.362,0.684,-0.107,-0.791,0.192,0.376,0.512,0.088,0.584,88.45,82.2,94.85,91.4,87.75
-0.357,0.692,-0.112,-0.804,0.184,0.368,0.504,0.08,0.576,87.75,81.35,97,91.4,88.75
-0.36,0.69,-0.103,-0.793,0.184,0.376,0.504,0.088,0.576,88.75,82.35,96.35,92.3,90.6
-0.345,0.719,-0.104,-0.823,0.192,0.368,0.504,0.088,0.576,90.6,84.95,100.5,93.5,90.8
-0.373,0.644,-0.167,-0.811,0.192,0.368,0.504,0.088,0.576,90.8,84.05,99,91.9,89.45
-0.355,0.716,-0.077,-0.793,0.192,0.376,0.512,0.088,0.584,89.45,82.25,97,91.75,88.7
-0.349,0.693,-0.074,-0.767,0.176,0.376,0.504,0.088,0.576,88.7,80.7,94.3,91.15,88.35
-0.341,0.692,-0.087,-0.779,0.192,0.376,0.512,0.096,0.584,88.35,81.7,94.9,91.25,87.7
-0.323,0.702,-0.077,-0.779,0.184,0.368,0.504,0.08,0.576,87.7,81.5,95.65,91.3,88.4
-0.338,0.705,-0.069,-0.774,0.184,0.368,0.504,0.088,0.576,88.4,82.75,98.9,92.8,90.75
-0.347,0.682,-0.115,-0.797,0.192,0.368,0.504,0.088,0.568,90.75,85.85,98.95,93.75,90.8
-0.36,0.61,-0.187,-0.797,0.192,0.368,0.504,0.088,0.576,90.8,83.95,98.95,91.8,89.45
-0.333,0.723,-0.052,-0.775,0.184,0.368,0.504,0.088,0.584,89.45,81.75,99.35,91.65,88.55
